TABLE NO.  2
 ETA1        ETA2        ETA3        ETA4        ETA5
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -1.2886E-01  6.5774E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -6.1890E-01  3.0406E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -1.5737E-02 -3.0310E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00  2.5210E-01 -4.7091E-02  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -2.1155E-01  4.5877E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00 -5.1288E-01 -2.3607E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
  0.0000E+00  2.7640E-01  6.2634E-01  0.0000E+00  0.0000E+00
