TABLE NO.  1
 ROW         KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  1.0100E+03  2.2319E+00  1.1342E+02  1.7338E+02  6.1741E+00  8.5985E+00  2.5725E-01  2.5725E-01  2.9470E-01  1.1444E-01  1.8026E-01  1.2793E+00
  1.0110E+03  2.2319E+00  1.1342E+02  1.7338E+02  6.1741E+00  8.5985E+00  1.8233E-01  1.8233E-01  2.0718E-01  7.4573E-02  1.3261E-01  1.8288E+00
  1.0120E+03  2.2319E+00  1.1342E+02  1.7338E+02  6.1741E+00  8.5985E+00  1.4654E-01  1.4654E-01  1.4904E-01  5.9840E-02  8.9200E-02  1.0744E+00
  1.0130E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0150E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  5.1370E-01  5.1370E-01  5.9209E-01  5.4917E-01  4.2923E-02  3.7646E-01
  1.0160E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  9.4139E-01  9.4139E-01  6.0356E-01  9.6541E-01 -3.6185E-01 -1.2064E+00
  1.0170E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  9.3436E-01  9.3436E-01  1.2145E+00  8.7131E-01  3.4319E-01  1.1579E+00
  1.0180E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  6.8457E-01  6.8457E-01  8.3265E-01  5.2381E-01  3.0884E-01  1.2050E+00
  1.0190E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  3.7742E-01  3.7742E-01  2.6640E-01  2.0153E-01  6.4875E-02 -9.5163E-01
  1.0200E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  2.4349E-01  2.4349E-01  1.6666E-01  1.0589E-01  6.0772E-02 -9.2764E-01
  1.0210E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  1.6469E-01  1.6469E-01  2.5914E-01  6.6316E-02  1.9282E-01  5.1443E+00
  1.0220E+03  2.2319E+00  8.1273E+01  1.7338E+02  6.3932E+00  8.5985E+00  1.3493E-01  1.3493E-01  1.1592E-01  5.3272E-02  6.2648E-02  3.2052E-01
  1.0230E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0240E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  4.2620E-01  4.2620E-01  5.0708E-01  4.7998E-01  2.7096E-02  6.0796E-01
  1.0250E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  8.3971E-01  8.3971E-01  3.4099E-01  9.4319E-01 -6.0220E-01 -1.7515E+00
  1.0260E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  8.4923E-01  8.4923E-01  1.0052E+00  9.5085E-01  5.4346E-02  5.2517E-01
  1.0270E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  6.7197E-01  6.7197E-01  6.2231E-01  7.4783E-01 -1.2552E-01 -2.8877E-01
  1.0280E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  4.0005E-01  4.0005E-01  4.3169E-01  4.4134E-01 -9.6511E-03  1.2636E-01
  1.0290E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  1.4562E-01  1.4562E-01  8.6021E-02  1.6133E-01 -7.5308E-02 -1.0999E+00
  1.0300E+03  2.2319E+00  8.4455E+01  1.7338E+02  1.6722E+01  8.5985E+00  7.5788E-02  7.5788E-02  9.6522E-02  8.6903E-02  9.6190E-03  5.8329E-01
  1.0330E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0340E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  3.3332E-01  3.3332E-01  3.9571E-01  1.0770E-01  2.8801E-01  4.4812E+00
  1.0350E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  2.1343E+00  2.1343E+00  2.5462E+00  8.4564E-01  1.7006E+00  4.0099E+00
  1.0360E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  2.0624E+00  2.0624E+00  2.3899E+00  1.0384E+00  1.3515E+00  2.0964E+00
  1.0370E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  1.0296E+00  1.0296E+00  1.1020E+00  9.7810E-01  1.2390E-01 -1.2706E+00
  1.0380E+03  2.2319E+00  2.3855E+01  1.7338E+02  1.4649E+01  8.5985E+00  2.1862E-01  2.1862E-01  2.0535E-01  6.9371E-01 -4.8836E-01 -2.9045E+00
  1.0430E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0440E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  3.5176E-01  3.5176E-01  2.5568E-01  2.2866E-01  2.7025E-02 -1.2543E+00
  1.0450E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  1.2456E+00  1.2456E+00  1.5695E+00  8.4566E-01  7.2384E-01  1.5327E+00
  1.0460E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  1.3341E+00  1.3341E+00  1.9076E+00  9.7701E-01  9.3059E-01  2.1236E+00
  1.0470E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  9.3711E-01  9.3711E-01  8.5755E-01  7.9534E-01  6.2212E-02 -4.8179E-01
  1.0480E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  3.8003E-01  3.8003E-01  4.2430E-01  4.3883E-01 -1.4534E-02 -1.0529E-02
  1.0490E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  1.2020E-01  1.2020E-01  1.3399E-01  1.8081E-01 -4.6818E-02  2.3754E-01
  1.0500E+03  2.2319E+00  4.8356E+01  1.7338E+02  1.3715E+01  8.5985E+00  7.2788E-02  7.2788E-02  7.1772E-02  9.8746E-02 -2.6974E-02  2.0371E-01
  1.0530E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0550E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  3.0524E-01  3.0524E-01  2.2903E-01  6.4414E-01 -4.1511E-01 -8.0604E-01
  1.0560E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  4.9459E-01  4.9459E-01  1.8807E-01  9.7878E-01 -7.9071E-01 -1.6535E+00
  1.0570E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  5.0003E-01  5.0003E-01  5.9639E-01  8.4776E-01 -2.5137E-01 -2.6434E-01
  1.0580E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  4.0312E-01  4.0312E-01  4.9141E-01  5.1486E-01 -2.3455E-02 -7.2496E-02
  1.0590E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  2.5959E-01  2.5959E-01  1.3606E-01  2.0413E-01 -6.8071E-02 -2.0146E+00
  1.0600E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  1.8027E-01  1.8027E-01  2.3184E-01  1.1138E-01  1.2046E-01  1.6102E+00
  1.0610E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  1.1617E-01  1.1617E-01  1.2708E-01  6.9804E-02  5.7276E-02  1.3172E+00
  1.0620E+03  2.2319E+00  1.6264E+02  1.7338E+02  1.1805E+01  8.5985E+00  8.5270E-02  8.5270E-02  8.1048E-02  5.5597E-02  2.5451E-02  5.7153E-01
  1.0630E+03  2.2319E+00  4.3205E+01  1.7338E+02  2.8742E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0650E+03  2.2319E+00  4.3205E+01  1.7338E+02  2.8742E+01  8.5985E+00  1.1969E+00  1.1969E+00  1.4297E+00  8.0033E-01  6.2937E-01  1.7130E+00
  1.0660E+03  2.2319E+00  4.3205E+01  1.7338E+02  2.8742E+01  8.5985E+00  1.2195E+00  1.2195E+00  1.2515E+00  9.6856E-01  2.8294E-01  3.1071E-01
  1.0670E+03  2.2319E+00  4.3205E+01  1.7338E+02  2.8742E+01  8.5985E+00  6.3945E-01  6.3945E-01  6.7263E-01  8.2322E-01 -1.5059E-01 -8.3217E-01
  1.0680E+03  2.2319E+00  4.3205E+01  1.7338E+02  2.8742E+01  8.5985E+00  1.3379E-01  1.3379E-01  1.3437E-01  4.6084E-01 -3.2647E-01 -1.2948E+00
  1.0730E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0740E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  2.1406E-01  2.1406E-01  2.4091E-01  3.4632E-01 -1.0541E-01  2.1888E-01
  1.0750E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  4.3559E-01  4.3559E-01  4.8955E-01  6.9549E-01 -2.0594E-01  6.1569E-02
  1.0760E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  5.9136E-01  5.9136E-01  3.0215E-01  9.2391E-01 -6.2176E-01 -1.3215E+00
  1.0770E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  6.2405E-01  6.2405E-01  3.8199E-01  8.8928E-01 -5.0729E-01 -1.2834E+00
  1.0780E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  4.5338E-01  4.5338E-01  5.9584E-01  5.4143E-01  5.4408E-02  4.5155E-01
  1.0790E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  2.3476E-01  2.3476E-01  2.6730E-01  2.0908E-01  5.8223E-02  8.4638E-03
  1.0800E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  1.3637E-01  1.3637E-01  1.5323E-01  1.0875E-01  4.4476E-02  1.8030E-01
  1.0820E+03  2.2319E+00  1.2212E+02  1.7338E+02  1.4465E+01  8.5985E+00  5.6410E-02  5.6410E-02  5.0694E-02  5.3825E-02 -3.1305E-03 -4.5689E-01
  1.0830E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0840E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  2.5640E-01  2.5640E-01  1.3044E-01  3.0712E-01 -1.7668E-01 -1.1412E+00
  1.0850E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  8.3725E-01  8.3725E-01  1.1848E+00  9.6042E-01  2.2438E-01  1.0959E+00
  1.0860E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  9.1161E-01  9.1161E-01  9.9824E-01  1.0006E+00 -2.3713E-03  1.9573E-01
  1.0870E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  8.5140E-01  8.5140E-01  5.1320E-01  8.5637E-01 -3.4317E-01 -1.4072E+00
  1.0880E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  6.6060E-01  6.6060E-01  7.7474E-01  5.4773E-01  2.2701E-01  6.1545E-01
  1.0890E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  4.1499E-01  4.1499E-01  5.4534E-01  2.4559E-01  2.9975E-01  1.3769E+00
  1.0900E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  2.8805E-01  2.8805E-01  3.4551E-01  1.3805E-01  2.0746E-01  1.0920E+00
  1.0910E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  2.0407E-01  2.0407E-01  2.2989E-01  8.8523E-02  1.4137E-01  1.1121E+00
  1.0920E+03  2.2319E+00  9.0352E+01  1.7338E+02  5.1051E+00  8.5985E+00  1.6704E-01  1.6704E-01  1.7264E-01  7.0534E-02  1.0211E-01  6.8002E-01
  1.0930E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.0940E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  4.8034E-01  4.8034E-01  4.8014E-01  3.0926E-01  1.7088E-01  2.1399E-01
  1.0950E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  1.0763E+00  1.0763E+00  1.0441E+00  7.0967E-01  3.3443E-01  2.6164E-01
  1.0960E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  1.3923E+00  1.3923E+00  1.7247E+00  9.7478E-01  7.4992E-01  1.5016E+00
  1.0970E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  1.0435E+00  1.0435E+00  1.2431E+00  8.4457E-01  3.9853E-01  7.9672E-01
  1.0980E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  4.5435E-01  4.5435E-01  6.5988E-01  4.9056E-01  1.6932E-01  9.8951E-01
  1.0990E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  1.3507E-01  1.3507E-01  8.7931E-02  1.9771E-01 -1.0978E-01 -7.8961E-01
  1.1000E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  7.8857E-02  7.8857E-02  5.6272E-02  1.0713E-01 -5.0859E-02 -3.5409E-01
  1.1020E+03  2.2319E+00  4.7750E+01  1.7338E+02  1.3363E+01  8.5985E+00  4.9443E-02  4.9443E-02  6.1525E-02  5.2002E-02  9.5232E-03  5.7575E-01
  1.1030E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1040E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  1.0635E-01  1.0635E-01  5.8082E-02  2.1904E-01 -1.6096E-01 -8.4298E-01
  1.1050E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  4.6550E-01  4.6550E-01  3.5190E-01  9.1440E-01 -5.6250E-01 -1.0139E+00
  1.1060E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  5.4014E-01  5.4014E-01  6.6682E-01  1.0099E+00 -3.4312E-01 -2.4687E-01
  1.1070E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  5.3481E-01  5.3481E-01  6.1891E-01  9.0083E-01 -2.8192E-01 -3.5582E-01
  1.1080E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  4.4281E-01  4.4281E-01  3.5109E-01  5.8730E-01 -2.3621E-01 -1.1972E+00
  1.1090E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  2.9511E-01  2.9511E-01  3.6045E-01  2.5390E-01  1.0655E-01  3.4825E-01
  1.1100E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  2.1359E-01  2.1359E-01  2.7661E-01  1.4636E-01  1.3025E-01  1.2526E+00
  1.1110E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  1.4467E-01  1.4467E-01  8.8328E-02  9.2563E-02 -4.2354E-03 -1.1732E+00
  1.1120E+03  2.2319E+00  1.5523E+02  1.7338E+02  9.3902E+00  8.5985E+00  1.1022E-01  1.1022E-01  1.2003E-01  7.3962E-02  4.6068E-02  9.7259E-01
  1.1130E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1140E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  2.7014E-01  2.7014E-01  3.4291E-01  2.9784E-01  4.5066E-02  8.9780E-01
  1.1150E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  7.9359E-01  7.9359E-01  7.8393E-01  8.8796E-01 -1.0403E-01 -1.2019E-02
  1.1160E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  8.5621E-01  8.5621E-01  6.4487E-01  9.7309E-01 -3.2822E-01 -7.6608E-01
  1.1170E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  6.8478E-01  6.8478E-01  4.2881E-01  8.1260E-01 -3.8379E-01 -1.2540E+00
  1.1180E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  3.4840E-01  3.4840E-01  4.5885E-01  4.5641E-01  2.4421E-03  3.9353E-01
  1.1190E+03  2.2319E+00  8.2374E+01  1.7338E+02  2.0796E+01  8.5985E+00  1.1035E-01  1.1035E-01  1.0179E-01  1.7178E-01 -6.9989E-02 -6.1216E-01
  1.1230E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1240E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  4.7932E-01  4.7932E-01  4.6146E-01  5.4272E-01 -8.1258E-02 -3.2292E-01
  1.1250E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  8.2243E-01  8.2243E-01  1.0795E+00  9.0055E-01  1.7895E-01  7.2907E-01
  1.1260E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  9.2496E-01  9.2496E-01  8.8450E-01  9.6942E-01 -8.4921E-02 -3.0339E-01
  1.1270E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  8.3813E-01  8.3813E-01  7.2992E-01  7.6690E-01 -3.6978E-02 -4.8046E-01
  1.1280E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  6.1343E-01  6.1343E-01  8.4376E-01  4.4119E-01  4.0257E-01  1.9749E+00
  1.1290E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  3.4787E-01  3.4787E-01  1.9466E-01  1.6589E-01  2.8766E-02 -1.7169E+00
  1.1300E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  2.2872E-01  2.2872E-01  2.0568E-01  8.8205E-02  1.1748E-01  6.5706E-01
  1.1310E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  1.5491E-01  1.5491E-01  2.4472E-01  5.6338E-02  1.8838E-01  5.9476E+00
  1.1320E+03  2.2319E+00  8.6344E+01  1.7338E+02  7.0514E+00  8.5985E+00  1.2414E-01  1.2414E-01  7.1495E-02  4.4869E-02  2.6626E-02 -1.5001E+00
  1.1330E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1350E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  7.0294E-01  7.0294E-01  8.0283E-01  6.5605E-01  1.4678E-01  5.6495E-01
  1.1360E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  1.0895E+00  1.0895E+00  9.3731E-01  1.0165E+00 -7.9187E-02 -4.1225E-01
  1.1370E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  9.7107E-01  9.7107E-01  9.8166E-01  9.0513E-01  7.6532E-02  7.9060E-02
  1.1380E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  6.4343E-01  6.4343E-01  9.8660E-01  5.9769E-01  3.8891E-01  1.8906E+00
  1.1390E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  3.0299E-01  3.0299E-01  4.1168E-01  2.7727E-01  1.3441E-01  9.8472E-01
  1.1400E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  1.8276E-01  1.8276E-01  1.6314E-01  1.6364E-01 -5.0254E-04 -6.3939E-01
  1.1410E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  1.2145E-01  1.2145E-01  1.1644E-01  1.0562E-01  1.0818E-02 -4.3614E-01
  1.1420E+03  2.2319E+00  6.9937E+01  1.7338E+02  8.2376E+00  8.5985E+00  9.9049E-02  9.9049E-02  8.7158E-02  8.4623E-02  2.5345E-03 -7.0792E-01
  1.1430E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1440E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  6.1973E-01  6.1973E-01  8.6934E-01  4.4819E-01  4.2115E-01  2.2140E+00
  1.1450E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  1.2556E+00  1.2556E+00  7.8567E-01  9.3865E-01 -1.5298E-01 -1.1529E+00
  1.1460E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  1.2886E+00  1.2886E+00  1.5619E+00  1.0013E+00  5.6060E-01  1.3260E+00
  1.1470E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  9.7749E-01  9.7749E-01  9.1571E-01  8.3522E-01  8.0485E-02 -8.8650E-02
  1.1480E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  5.3308E-01  5.3308E-01  5.9200E-01  5.3789E-01  5.4115E-02  2.3005E-01
  1.1490E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  1.8369E-01  1.8369E-01  1.8289E-01  2.3223E-01 -4.9336E-02 -1.7707E-01
  1.1500E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  1.0486E-01  1.0486E-01  1.4008E-01  1.3100E-01  9.0774E-03  7.5162E-01
  1.1510E+03  2.2319E+00  5.3625E+01  1.7338E+02  1.1173E+01  8.5985E+00  7.5766E-02  7.5766E-02  5.7276E-02  8.3736E-02 -2.6460E-02 -5.7033E-01
  1.1530E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1550E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  9.8296E-01  9.8296E-01  1.3488E+00  8.3080E-01  5.1800E-01  1.4798E+00
  1.1560E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  1.1501E+00  1.1501E+00  1.0658E+00  9.7334E-01  9.2457E-02 -2.0969E-01
  1.1570E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  8.7271E-01  8.7271E-01  9.8735E-01  7.4022E-01  2.4713E-01  6.1127E-01
  1.1580E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  4.9377E-01  4.9377E-01  5.6562E-01  4.1790E-01  1.4772E-01  6.1433E-01
  1.1590E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  1.9452E-01  1.9452E-01  2.5547E-01  1.5885E-01  9.6622E-02  1.0006E+00
  1.1610E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  8.0969E-02  8.0969E-02  8.0083E-02  5.8676E-02  2.1407E-02 -2.0115E-01
  1.1620E+03  2.2319E+00  6.3265E+01  1.7338E+02  1.0935E+01  8.5985E+00  6.7019E-02  6.7019E-02  5.9898E-02  4.7072E-02  1.2826E-02 -5.8158E-01
  1.1630E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1640E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  1.5227E-01  1.5227E-01  1.2135E-01  1.9768E-01 -7.6332E-02 -7.7288E-01
  1.1650E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  7.0614E-01  7.0614E-01  6.8703E-01  8.9367E-01 -2.0664E-01 -4.9721E-01
  1.1660E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  7.8390E-01  7.8390E-01  9.7120E-01  9.6698E-01  4.2171E-03  2.3561E-01
  1.1670E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  6.7087E-01  6.7087E-01  7.4951E-01  7.6896E-01 -1.9452E-02  2.9991E-02
  1.1680E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  4.2467E-01  4.2467E-01  4.1213E-01  4.2349E-01 -1.1360E-02 -2.5209E-01
  1.1690E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  1.9556E-01  1.9556E-01  2.0816E-01  1.6141E-01  4.6746E-02  2.2009E-01
  1.1700E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  1.0777E-01  1.0777E-01  1.0605E-01  8.5197E-02  2.0853E-02 -1.5863E-02
  1.1710E+03  2.2319E+00  9.7548E+01  1.7338E+02  1.4914E+01  8.5985E+00  6.3750E-02  6.3750E-02  7.3984E-02  5.4606E-02  1.9378E-02  4.3498E-01
  1.1730E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1740E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  1.2552E-01  1.2552E-01  1.1386E-01  1.3085E-01 -1.6989E-02 -4.2637E-01
  1.1750E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  7.6426E-01  7.6426E-01  8.6092E-01  7.8692E-01  7.3998E-02  2.9329E-01
  1.1760E+03  2.2319E+00  7.8205E+01  1.7338E+02  1.0105E+01  8.5985E+00  9.7743E-01  9.7743E-01  1.0481E+00  9.8456E-01  6.3544E-02  1.6968E-01
